hash,train_image_id,train_azimuth,train_label,test_image_id,test_azimuth,circular_azimuth_difference,raw_identical,official_rotated_mae,official_rotated_corr,best_flip_or_rotation,best_similarity
07584d1dff794c081ae63fa69de1b7cf69057dcc3e95643ad9e9dc375d214048,train_06960.png,331.87,0,eval_01335.png,244.27,87.6,True,61.48014831542969,0.2758137599986965,vflip,0.2824748703866385
075d294c2f08dface7385c7e26eab2987782b44da8be195c74b76ec2b98dfd92,train_01152.png,270.1,0,eval_01466.png,173.18,96.92000000000002,True,61.18244934082031,-0.03179648215526796,hflip,0.48207633404758377
07e2e584b649c1893eac81f97f366b3f6850e5402b3db74006b6a96c718c1992,train_02246.png,317.15,0,eval_01788.png,67.11,109.96000000000004,True,22.876617431640625,0.6924601596806574,hflip,0.7061016333090223
07ebd91ec0ca4092948bf53325988ba32d339b0f4f377bd847706187dc2a8d1d,train_06151.png,359.61,0,eval_00375.png,332.36,27.25,True,34.916107177734375,0.4458343935071583,identity,0.4458343935071583
082816f26d01fd219ad8cefb0c8e31b3c3c8bda37d54c345a9630ca6f72da589,train_07498.png,34.88,1,eval_01281.png,176.88,142.0,True,75.01164245605469,-0.1048380463868598,vflip,0.39907999309336223
082c05b16235b46aca21bd13f7b26925edbf23ae9f9cdd73a0dfda3bd1771a74,train_04488.png,343.6,0,eval_00306.png,2.03,18.42999999999995,True,34.55784606933594,0.34708770198935107,hflip,0.3952181287707814
08c671cd2535344e09b820c54edf2adccfd8f609dbabd6dabb4d34e2ceca9fe7,train_04583.png,233.34,1,eval_01823.png,104.58,128.76,True,32.74491882324219,-0.02975309804870572,hflip,0.21567365368147517
0956caef22d74ca5ef640b022ee49aa61456d785043549fac4a208fcc7a65656,train_03112.png,221.06,1,eval_00763.png,108.57,112.49000000000001,True,59.95487976074219,0.15549013780005203,hflip,0.6507184070140225
097f2cd406e3d88f257acae2d1598032a2590183d88fbbf725af28d44217ceff,train_06459.png,186.05,1,eval_01883.png,107.78,78.27000000000001,True,35.302734375,0.44324976056658194,identity,0.44324976056658194
0984db326bc53c32e26a0f59580a02fb4d5657987b13e55365831c076b482a0d,train_05177.png,303.13,0,eval_00988.png,182.15,120.97999999999999,True,47.2418212890625,0.08383296083081984,vflip,0.24645030644627314
09ebec8a9c7ebabc3213d01b7443d6c5e670efc6751c168b78203f16f3a44e4d,train_06910.png,280.99,0,eval_00888.png,347.9,66.90999999999997,True,43.76031494140625,0.32581745908963616,vflip,0.5610423378274095
0a708dd4af12f344dc6b66b8f3821090088dad1c3aa7a741345f651da49d6de0,train_02667.png,352.21,0,eval_01639.png,338.84,13.370000000000005,True,18.417617797851562,0.7463578774455629,identity,0.7463578774455629
0add1a18c2f8440a592789004a17ca6b4b1b249cf6a4283b18beb9b8e14280ee,train_06991.png,275.71,1,eval_01716.png,164.0,111.70999999999998,True,32.25917053222656,0.35396547125720595,hflip,0.5397472921901058
0bb5b841c1a921d9732ca58829ba75c847833bd865d05ec87fa01add24522376,train_06667.png,289.84,0,eval_00293.png,48.35,118.51000000000002,True,53.14012145996094,0.018612823232260378,hflip,0.40577975196729116
0bdbf1bf99d6ddc4e78a4a1ed87057a5518199e2d95549841bb51ca64ddc85ec,train_02201.png,153.88,1,eval_00328.png,114.95,38.92999999999999,True,34.674285888671875,0.5655534027185238,identity,0.5655534027185238
0c3168bf7d9dfb89c078942f0505d75c1d0769b8a5612539ec1e1b8b4bd76c43,train_05533.png,125.81,1,eval_01334.png,98.34,27.47,True,1.1674652099609375,,,-inf
0c748c95a01fb4cad1fe4bd5172725eccf4c3763826028d4861c61d48748036a,train_04944.png,271.98,1,eval_01990.png,119.88,152.10000000000002,True,77.62826538085938,-0.04521359730393241,rot180,0.5151223091997469
0c88b740357e54f32331ac7b91fec41a329d7f733b25ddf5ceb84d4d08439f97,train_00747.png,168.9,1,eval_00046.png,96.84,72.06,True,64.33433532714844,0.19456927599102297,hflip,0.4955967216725779
0ca006eaf12c7bd35509a9d68460a769b575abee084a94b9a3aa09266e6e9e66,train_03378.png,349.13,0,eval_01808.png,25.62,36.49000000000001,True,40.51220703125,0.5615221847902963,identity,0.5615221847902963
0d10482517c13080d612386d70cd30cf464d022c395091e0be18a08494650b23,train_03856.png,316.09,0,eval_01191.png,314.23,1.8599999999999568,True,12.3927001953125,0.9177560585550061,identity,0.9177560585550061
0d59c1dba1950630c0e105eaaf634b42ae00e76df44b40c9d4e11b1953919eec,train_07288.png,313.22,1,eval_01139.png,150.73,162.49000000000004,True,78.22319030761719,-0.17169611290709808,vflip,0.8017481742367925
0d75560efc6e1cb28bd58d973b0fe5d96c9ef5771ccd70d9dda77670a910dc0d,train_05586.png,305.68,0,eval_00184.png,342.39,36.70999999999998,True,36.72972106933594,0.4469909199808623,vflip,0.47487055241810294
0dd08be9e70d19bbda9dee017bd62eb34c4b9a5f4da8bee4ab3616207b6e855f,train_06778.png,334.75,0,eval_00813.png,294.28,40.47000000000003,True,41.96745300292969,0.5332672356075914,identity,0.5332672356075914
0df7937e541d7c1f465e062d5843963d9775f2b4b340e91b2fbcd86f68fad514,train_03854.png,311.61,0,eval_00880.png,279.66,31.94999999999999,True,32.61924743652344,0.23595167017402835,identity,0.23595167017402835
0e5d9d3faf5679d69566229cdee8669912ea6e6a7b867c14ada42ebd2bdb23e6,train_00667.png,258.94,1,eval_01551.png,147.89,111.05000000000001,True,57.421844482421875,-0.03556702340040288,rot180,0.27641583442224993
0ebbe04380e81e2d40964fe2b35f30958384b034cd1f81c35b1a518d1b89691c,train_00572.png,190.22,1,eval_01157.png,115.95,74.27,True,46.90020751953125,0.3229902742897537,hflip,0.44568563194334226
0ee487d4c2d392c6e4d235a2e2f3bcd69bdb2c19317fde8355580b0a141c4212,train_00714.png,50.69,1,eval_00713.png,175.42,124.72999999999999,True,19.2303466796875,-0.03781684744565094,vflip,0.043633603854280646
0f250236190505bb9467eb70ee82b0416f6879bae99f5075cc5f958e692fc44a,train_00926.png,240.39,1,eval_01508.png,170.75,69.63999999999999,True,42.99278259277344,0.16275992042909604,hflip,0.30851220512886374
0f74ee63b9bae6e5bb9fc6b18c928ac5dbd54a9bcd2312887b53294041d4f2a6,train_05176.png,358.56,0,eval_01056.png,4.74,6.180000000000007,True,16.845748901367188,0.838164494405384,identity,0.838164494405384
101025db7a2ac0c5bfb69bd0cd8a428d885bdc47b724b0a9d361ed1f61350f73,train_04192.png,272.62,0,eval_01866.png,88.89,176.26999999999998,True,64.03781127929688,-0.03431944892431415,rot180,0.819210335968784
104a1ae7a576cd727984702452fb34d26ad0bdc09680fc63460e5c83a5bb3325,train_02430.png,79.64,1,eval_00512.png,161.91,82.27,True,58.26310729980469,0.16770898024847025,vflip,0.555518686338066
10e6592b225ed9119455d4fe780e611f117ebf5b9bf48fa9b74768f17fc235da,train_00365.png,354.0,0,eval_00217.png,87.48,93.48000000000002,True,48.6561279296875,0.16211908697942295,hflip,0.4540100496612305
1108d104c2e0c36a120f8f7003561c6c70eec12cb4c02fc33d1e3be871ffb2f0,train_00877.png,44.14,1,eval_01436.png,165.47,121.33,True,76.20184326171875,-0.04267714752909114,vflip,0.674057937589265
1115ef75dbbfdd4fa43f495f6df05dac162fa61df62b7174fa9fcb2fb0a3af7b,train_05273.png,85.33,1,eval_00502.png,172.87,87.54,True,42.06425476074219,0.18017389283182583,vflip,0.4921120895364003
1124f7f76e7ef4f026c1db1dd10e376b20cc471507da989513a34de7eead9cb5,train_03617.png,276.04,0,eval_01327.png,308.15,32.10999999999996,True,40.366363525390625,0.5264467049127196,identity,0.5264467049127196
113fb585be503acf3fc719ab936e0203d7da5ec0ddacfd797ac9446d24de2dd0,train_06316.png,274.22,1,eval_01702.png,160.81,113.41000000000003,True,76.90249633789062,-0.18098837718018626,hflip,0.5955695674859927
11759caaa689072986b57fb6f8a95aeebfc602de6858435bb6a5de2a0dfc4aa7,train_01434.png,310.2,0,eval_01357.png,309.55,0.6499999999999773,True,3.096466064453125,0.9911115238706636,identity,0.9911115238706636
11c46f7ed6bac08680661ed61c0bf96f5dfd493e1213d64b3b94ffed7f95f8cc,train_07443.png,214.53,1,eval_01137.png,114.75,99.78,True,60.45698547363281,0.09554483711280255,rot180,0.25059212450452956
12a64c253261daff9aaa4cfed48308bd44bb129c68d87d557b200652cd9f04a4,train_04048.png,163.77,1,eval_00500.png,155.8,7.969999999999999,True,10.935379028320312,0.8529687854572213,identity,0.8529687854572213
12dccc72047ee9bd97dbb4003050c00ba354a77a9fda8f00906793e1786caae7,train_01314.png,225.88,1,eval_01188.png,147.97,77.91,True,53.50901794433594,0.28356263075913196,hflip,0.6242611682944653
131161ab12d30bee6dde0efc38207c54f350355d67756183fa940289a8cf5486,train_01281.png,319.92,0,eval_00848.png,23.12,63.19999999999999,True,24.503204345703125,0.6193754494876187,vflip,0.7170525476876254
132be2712857b01ed877f9fca41dd5fade48ab74287c1c2a36351a2081e6457d,train_04612.png,295.65,0,eval_01557.png,338.91,43.26000000000005,True,39.400634765625,0.43155746672871403,identity,0.43155746672871403
14cf6bc66cf4eb2b92178a1b12b82596aa5b4b37d64a83501f798409bc9d0b6b,train_05302.png,130.43,1,eval_00351.png,147.47,17.039999999999992,True,17.460617065429688,0.7742726839400627,identity,0.7742726839400627
14d29e8318cc8b6ba0927af9e8b01dc4cef2e1a4d3ddc282ee9fdcfd6bb5deaf,train_02502.png,105.34,1,eval_00258.png,98.31,7.030000000000001,True,26.56732177734375,0.6401867000746653,identity,0.6401867000746653
14d30cd5a86614a1a8a4d6a1da7318376474a7c02e120747ad00c8926b6b3c12,train_03776.png,192.14,1,eval_00449.png,176.79,15.349999999999994,True,29.71734619140625,0.6239815156962111,identity,0.6239815156962111
14d53bb9ef4e6bb988f5f5674a260db96672410979dde2996e53aa0471c6ab56,train_05335.png,260.03,1,eval_00130.png,179.12,80.90999999999997,True,36.48515319824219,0.22153488344860237,identity,0.22153488344860237
14efb2fbe7cc46b469fc01fee0e8c23f1c2925176818cbcd2242333623555020,train_05261.png,309.96,0,eval_00792.png,261.53,48.43000000000001,True,28.113754272460938,0.4309121764327612,vflip,0.5998469619718162
152f9b949a93cdb631fea4075fca89645d35bb5bc3d05a29264042967d0784fc,train_06508.png,147.36,1,eval_01576.png,128.43,18.930000000000007,True,22.620773315429688,0.7750176553134616,identity,0.7750176553134616
15339ae7b6acd85b066cd4092718e20df9647df6afb4263839706a5b1f27b666,train_05846.png,166.99,1,eval_00511.png,140.95,26.04000000000002,True,36.25396728515625,0.5991744638653267,identity,0.5991744638653267
15e9a5977c8c1535b935ed62ab0b87ebcdcbe9c8e17a6fa463f69da84950a15a,train_01043.png,313.52,1,eval_01666.png,153.94,159.57999999999998,True,46.50044250488281,-0.0836550389273955,rot180,0.41139369877478016
169589c15488873114631299414befb84e41ae0f7b7fb36a0bbbec219a370a2e,train_02457.png,334.0,0,eval_01265.png,76.18,102.18,True,55.15641784667969,0.11583555607521319,hflip,0.6207975420500444
16a03942e7fea076d8a34287f87d75b13079f5b8efaddc75a8669195f0189044,train_04200.png,264.21,1,eval_00457.png,118.79,145.41999999999996,True,28.646026611328125,0.2901091898303364,hflip,0.4593018162068506
16d579e26955ad308aba9f352cec8dcb891455102fb8bcf8a75bd601b3e2ffb5,train_07564.png,147.24,1,eval_01805.png,137.56,9.680000000000007,True,15.288650512695312,0.8610208314452048,identity,0.8610208314452048
170bc5a3375caa1012fdecd29244bac19e61a5fbe0e4490946b863743c9e4418,train_01630.png,349.6,1,eval_00364.png,158.84,169.23999999999998,True,79.81256103515625,-0.2370655734242765,rot180,0.7362593479125491
171d39eaf8f1c3ee4593df62c106fe1fc3a993f410ca210a50a1325ee87c81db,train_04705.png,320.4,0,eval_00141.png,0.34,39.94,True,42.63374328613281,0.396357617722723,identity,0.396357617722723
172dd944867be0dbf1c70bc9e3b33a922b25e7a53b1d33e58ffccbfffc7181dd,train_06004.png,296.16,0,eval_00625.png,239.42,56.74000000000004,True,53.74302673339844,0.41176059128835707,vflip,0.590646727527785
175e1bb74fdb9de4f71383c32e64eac46599635b3372816057e44babb8c0b0ac,train_00366.png,177.88,1,eval_00592.png,163.98,13.900000000000006,True,19.149734497070312,0.49625727082270327,identity,0.49625727082270327
17979d259842579df1adb3439d523b527ff04d6ec989b3d0f6cc4c317e275532,train_00973.png,224.13,1,eval_00362.png,100.81,123.32,True,46.479949951171875,-0.09631659108797713,rot180,0.2549419799624149
17a978d29090aa73e3adffe7419c3425c4f9409f98edefcb3bf0b9a22ed313f7,train_07698.png,174.01,1,eval_01167.png,113.63,60.379999999999995,True,55.53276062011719,0.28908015670086906,vflip,0.42362824964333556
17cf06218bbadafcd68059945fd0a353fc5d715813b308051a114ecb186a8ac2,train_07064.png,333.09,0,eval_00369.png,330.11,2.9799999999999613,True,9.040206909179688,0.9483211794540741,identity,0.9483211794540741
17e7e5d9eb17e4cf142a0af999b0ef53218e2fd2dc4923be035e6af8c2d633af,train_03131.png,318.99,0,eval_00379.png,101.17,142.18,True,42.30085754394531,0.2658443755947154,hflip,0.34280927029752645
187b2089eb4f5a04985e90c5849a39d04bcb1b51889b2d48a1a1e47e8271d62a,train_02779.png,10.97,1,eval_01732.png,167.58,156.61,True,30.458160400390625,0.21765162196837176,vflip,0.64451992843098
18fff72662ac5617b35ceaed09f299e9f2c8b3695719aa1166c7306522d353e1,train_00792.png,298.89,0,eval_01304.png,353.98,55.09000000000003,True,47.26057434082031,0.4050030955682861,identity,0.4050030955682861
194a9f702b1365e8a8c9fb5db3c644572d3779f8595072b239b0fedd4d031fc1,train_04441.png,273.23,0,eval_00668.png,355.92,82.69,True,36.399688720703125,0.21465739861387229,hflip,0.48137928615638276
19f0a52797d20db4791238e2885b08ac03ed90a27afa4494138846e72fe13ebd,train_03196.png,350.89,0,eval_00320.png,30.48,39.59000000000003,True,34.59791564941406,0.5019404016816081,hflip,0.7950990061818106
19f0bf27d56d30bcaeb6fc18b3d272ebdfdcbbcc6d025aa441ae13ec32379062,train_05569.png,353.77,0,eval_01306.png,4.58,10.810000000000002,True,16.96746826171875,0.6815169846426169,hflip,0.7693491472863818
1a1da1c9329c9623410337726caf7ff8320bfad6dbfa6f61e9af653e622f6403,train_01082.png,271.75,0,eval_01915.png,131.12,140.63,True,84.20376586914062,-0.12551033827228705,rot180,0.4605859599478011
1a3b540a8a9155914735e6a66e6debb519b697c157b03f8747a4356f669bf5f6,train_04228.png,319.52,0,eval_01863.png,151.09,168.42999999999998,True,69.46492004394531,0.0032554238141179206,rot180,0.8165230089941362
1aad116de26e2ea72e3c7a627b91dd4144eba56f2497f99d59b27c3ce6173b77,train_01939.png,331.06,1,eval_00060.png,165.34,165.72,True,62.016204833984375,0.030751415312850788,rot180,0.6757449356108729
1ac0e949be44a349aed7a6dfc02d2ea0044759268dbcffb39fd52fb68ff7ad11,train_02475.png,109.51,1,eval_00526.png,123.82,14.309999999999988,True,34.92091369628906,0.5331757858834129,identity,0.5331757858834129
1ac14bf58be49f7757fc6b7c80775deb3e0c96ffd6255aff9b9860655b3802cf,train_06703.png,285.67,1,eval_01674.png,102.69,177.01999999999998,True,50.29585266113281,0.3192810686188851,rot180,0.9114896125895561
1ad62d070c3a1ef2d190754c3ef4f80f46c994eea4967a6b3dc6fd3a984e151b,train_00154.png,195.37,1,eval_00286.png,145.63,49.74000000000001,True,48.6737060546875,0.20503095194046958,hflip,0.3533256684414694
1b685074298fe1528eaaa6eb2f2d7ab283186c1b7f3665a8ebe4582d5b432d67,train_05854.png,73.6,1,eval_00439.png,95.42,21.820000000000007,True,26.13970947265625,0.2680303028939168,vflip,0.5293395219807627
1c172020b178b7f4a0d630304a18532cffffb20cd7e59497d4ca742867c887fd,train_03187.png,56.44,1,eval_00365.png,147.95,91.50999999999999,True,62.575103759765625,0.1520408263766486,vflip,0.3669668212139718
1c231640e0122028f4cd7895a8db4a455a256a5db24ccefe8e53da82c595fcf1,train_04296.png,36.08,1,eval_00561.png,160.99,124.91000000000001,True,71.80485534667969,-0.15290821736929444,vflip,0.39717233178377115
1c6128ed2d7370845fac6e68b14d4b1a3abf63c8afcfbfccfcf36c9f1b95694a,train_01782.png,155.68,0,eval_01493.png,13.4,142.28,True,72.10618591308594,-0.3833679534467081,vflip,0.6004508122972274
1cc829029d89b6d1d453c3d3ddaea4fae4696ca8d1198b9882d4af61f52cb560,train_00562.png,321.32,0,eval_01369.png,268.71,52.610000000000014,True,35.066741943359375,0.09056826005461205,hflip,0.13570154557827774
1cd4c3c011379bf0bbf73e1c463d6817428a940995e5fb88767f0b8b41ab3206,train_02846.png,233.9,1,eval_00192.png,93.25,140.65,True,93.31697082519531,-0.3716746789026912,rot180,0.44399491923957535
1d5c44764ba3ff19db32f6fd57bbcf5d7dfb760f61f6ab8cb8bf41cee237d1d1,train_01390.png,305.0,1,eval_01285.png,124.37,179.37,True,49.8936767578125,0.3318016854559353,rot180,0.9921802198942927
1d8ae1078954ab0bc740262fb6e5fdab0b26cd3acfa6ac7364ca74fad81431d2,train_02362.png,349.79,1,eval_00795.png,145.69,155.89999999999998,True,58.36701965332031,-0.07749412553095361,rot180,0.5009561326313475
1daeafc61f29b6f24e5df8280a3807f16a8987cecdb8f4b9f75af99309d37a85,train_04730.png,75.94,1,eval_00894.png,115.54,39.60000000000001,True,39.99896240234375,0.5212516350342996,vflip,0.8161145125235408
1db73bec4909086ff8b9efa65cf6d58ab31df734a4afeb7303bb27feaa370373,train_05590.png,274.9,0,eval_01400.png,272.71,2.1899999999999977,True,8.453094482421875,0.9413390243023373,identity,0.9413390243023373
1e77c94ad659421bf67f909e0fc6d6b78b17bb8de89400ffdae9915098d68a7e,train_03232.png,26.02,0,eval_00406.png,27.22,1.1999999999999993,True,11.419113159179688,0.9163148049700697,identity,0.9163148049700697
1e9912180f5b7e3c1b15a84198510ed21a15f0faad275a30c1d892e17ea9d61d,train_05786.png,286.13,0,eval_00425.png,249.34,36.78999999999999,True,36.59095764160156,0.5027408341011942,vflip,0.6894641434568624
1f2ddf46d9cb57d14ad09f79311443199c34d4cff073834f7ad606474897c1ef,train_03199.png,313.66,0,eval_01600.png,306.52,7.140000000000043,True,11.395721435546875,0.9062721084385098,identity,0.9062721084385098
1f88c0289a6691f37b4a02fb8d0c77359c7746ebd54646a5458d41b1a18d6174,train_02446.png,344.38,1,eval_01747.png,173.26,171.12,True,42.0845947265625,0.24315877745032619,rot180,0.7025403588822328
1f8cc9d1cae2af6e6dfa07bd940b0e14674dd78f88fb4ddb02eceebe82965fef,train_02649.png,335.5,0,eval_01690.png,225.32,110.18,True,53.257568359375,0.24427642898999977,vflip,0.5461035786856501
1f9ed85bdedd5ec402f843214413c5cc0eee1c770fbb77860e1b980c9f51c969,train_06729.png,322.49,1,eval_00463.png,134.37,171.88,True,62.096343994140625,-0.03793224989619117,rot180,0.8712901664977637
202bf5fcd0b879fd8cb7fe1544fa841ccb1f3a6b7ae8fa2e6ebe684c3b5885eb,train_02293.png,193.71,1,eval_01318.png,98.66,95.05000000000001,True,52.02479553222656,0.24566240931458225,hflip,0.48988422140256116
2069beac4941989dd3721019abf728d79c56e083412db19f56b6d09c9fc847a1,train_03662.png,188.02,1,eval_01899.png,133.38,54.640000000000015,True,41.49409484863281,0.40934603803651465,hflip,0.4223082441511082
2072975c1c61ae22bbc311b53ea2183176d8ba98958b6d9e4fb0a22d322ad37e,train_02218.png,312.65,0,eval_01147.png,25.63,72.98000000000002,True,18.017364501953125,0.7707640508072727,identity,0.7707640508072727
2080608af7fb4041e8966ff8bd499c187b50e3555342d4f0fbe28a641bf10a2a,train_07554.png,168.63,1,eval_01233.png,134.94,33.69,True,19.858627319335938,0.11230194137999513,vflip,0.3538081767578406
21aacaf07f90160809cd58c82f1ab195d5251b3e17627300a5d0991597761abd,train_04930.png,75.0,1,eval_01490.png,163.18,88.18,True,32.72157287597656,0.339448518092848,identity,0.339448518092848
21f64fb3e4a757f81b44b435c7bde385d25da8b2408c78f60b91f66b7eaf9779,train_06172.png,343.41,1,eval_00447.png,113.4,129.98999999999998,True,56.526763916015625,0.20619611030774948,vflip,0.37355737896701147
22837e1dc426546f6ec06bb9e8e395797d38aad40d14be94ad63fe3b892724bc,train_03900.png,332.91,1,eval_00487.png,163.61,169.3,True,64.88992309570312,0.013204919344980805,rot180,0.7137359765296821
22fd9c15961e27a6d955f886b821e031234d5931a291cab8f8a31ce4a1280c6d,train_07625.png,159.98,1,eval_01146.png,105.53,54.44999999999999,True,43.975799560546875,0.1824433463261527,identity,0.1824433463261527
2333952f01154dfda3074cbb1b75fd3c8f6dbbe49eaeebf831e701da1f0f3545,train_05330.png,331.47,0,eval_01143.png,140.5,169.02999999999997,True,72.35905456542969,-0.3397594812102369,rot180,0.7877992121805935
234c67ac1111ca2e6ca32bc4c957ad893d933b49fb9e1555d8b44ed0dceeb130,train_06835.png,7.55,1,eval_01584.png,142.65,135.1,True,43.805877685546875,0.10600562007905154,vflip,0.6116444853479833
2386c0d5e2afc83c2862a5d5bb739017fd55915d9bad935a0737f51221b8b09a,train_00581.png,351.03,0,eval_00064.png,57.94,66.91000000000003,True,60.04063415527344,0.054516560524675246,hflip,0.2725047538568257
2390e5b4518f545f74e006df398cb96a210b97ca7bc2ad0e30c1ebc0ff7b1cbe,train_05016.png,359.39,1,eval_01120.png,134.44,135.05,True,66.59352111816406,-0.22408400266671183,rot180,0.4393450963676901
23946217c6099c82a6768adf5ad0ae8cdbb61cc4566e6c2f9ef0a3406e808fa1,train_07764.png,140.98,1,eval_01953.png,137.9,3.079999999999984,True,9.083480834960938,0.9201789843188376,identity,0.9201789843188376
23bc9a83677eb6fb2015dfb33674ab97c42ff32858996b0ee5820ea8bf7fe81d,train_04653.png,112.56,1,eval_00709.png,162.64,50.079999999999984,True,45.497955322265625,0.4071128229644433,identity,0.4071128229644433
241f3dfcbb9809e3fdbef81a95b6a2a1baf789bc842d9b6677c05b976f8a212b,train_02661.png,337.67,0,eval_01676.png,223.61,114.06,True,67.00341796875,0.0026522892511981885,vflip,0.5171160463108108
246a632bdac5b823ca44a041dbd90bbba74313e0a0e16a639f7690f5f6044cdb,train_03930.png,277.0,0,eval_00372.png,345.5,68.5,True,51.889617919921875,0.25599201751544703,vflip,0.5291168950205674
2480a8df89754ced9fe56f770eec0a9b369fae2e74496644dc96e4ab6d5fee10,train_02670.png,106.96,1,eval_00488.png,119.51,12.550000000000011,True,13.984115600585938,0.7541087626404271,identity,0.7541087626404271
24ab600adbbedfe979d31094a763494ecf52628a295767737e1e1fcc986b448b,train_00444.png,279.22,0,eval_01036.png,128.45,150.77000000000004,True,72.35038757324219,-0.1087015393001007,hflip,0.5711190049162503
24e27d890dfa043504fe0e924fcf91b43a3b5a7b3fad6ab1552e5a0d794cf8aa,train_05079.png,7.29,1,eval_00102.png,153.16,145.87,True,114.39891052246094,-0.31670790860496456,vflip,0.8565654239422028
2539320d07aa4fecca2241de58bbc85cdebb5acb687f98f7555ba4a5ba5f2dfe,train_00711.png,338.72,0,eval_01472.png,117.35,138.62999999999997,True,52.9891357421875,-0.0190357088519145,vflip,0.48807490787097396
25435eb289ae031569621a33ade3023ca3fee3e066c4e083139a5f86ae7c63cb,train_05489.png,40.91,1,eval_00503.png,93.91,53.0,True,38.654296875,0.23795905089707056,identity,0.23795905089707056
25c1860a1a32ce63080f250cd3e13e8e200433a580e9ca3a92cd662839babb65,train_03517.png,231.78,1,eval_00363.png,157.42,74.36000000000001,True,51.355133056640625,0.29515653757248533,hflip,0.6565166920638967
2704671df7166ac316ed640f4a79060936c5aee777145c2cba38e8935da8ddc5,train_06351.png,164.8,1,eval_01345.png,128.82,35.98000000000002,True,33.83750915527344,0.3378334414514216,vflip,0.43769367145752175
